"feature_nm" "activity_nm" "subject_id" "avg__of__means" "avg__of__std_dev"
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 24 -0.374298686727273 -0.470147270181818
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 25 -0.485763582068966 -0.423707329706897
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 26 -0.3345099466 -0.39299065312
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 27 -0.359113724772727 -0.397984195568182
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 28 -0.223354793921739 -0.362903836717391
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 29 -0.381459881875 -0.323024575098542
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 30 -0.356772347348871 -0.252361882572581
"fBodyBodyGyroMag" "SITTING" 1 -0.958435589361702 -0.932198374893617
"fBodyBodyGyroMag" "SITTING" 2 -0.971840596086956 -0.961385745217391
"fBodyBodyGyroMag" "SITTING" 3 -0.946664943653846 -0.925449629
"fBodyBodyGyroMag" "SITTING" 4 -0.9487697524 -0.9288505544
"fBodyBodyGyroMag" "SITTING" 5 -0.944760322045455 -0.934746865454545
"fBodyBodyGyroMag" "SITTING" 6 -0.929725679272727 -0.929549141636364
"fBodyBodyGyroMag" "SITTING" 7 -0.933081955208333 -0.895804978125
"fBodyBodyGyroMag" "SITTING" 8 -0.965806789347826 -0.953251156521739
"fBodyBodyGyroMag" "SITTING" 9 -0.9344377378 -0.9064712292
"fBodyBodyGyroMag" "SITTING" 10 -0.974459732592593 -0.962459956111111
"fBodyBodyGyroMag" "SITTING" 11 -0.969799951132076 -0.960711241886792
"fBodyBodyGyroMag" "SITTING" 12 -0.958511866666667 -0.948460978823529
"fBodyBodyGyroMag" "SITTING" 13 -0.973258277755102 -0.96426809755102
"fBodyBodyGyroMag" "SITTING" 14 -0.963320540555556 -0.946517963703704
"fBodyBodyGyroMag" "SITTING" 15 -0.973762179830509 -0.963378228474576
"fBodyBodyGyroMag" "SITTING" 16 -0.954060994347826 -0.938863215072464
"fBodyBodyGyroMag" "SITTING" 17 -0.98336929234375 -0.97471085296875
"fBodyBodyGyroMag" "SITTING" 18 -0.986535242105263 -0.981252632807018
"fBodyBodyGyroMag" "SITTING" 19 -0.964238768493151 -0.950484417260274
"fBodyBodyGyroMag" "SITTING" 20 -0.953399068181818 -0.943725755909091
"fBodyBodyGyroMag" "SITTING" 21 -0.977839702352941 -0.972027251294118
"fBodyBodyGyroMag" "SITTING" 22 -0.951952767258065 -0.93356300983871
"fBodyBodyGyroMag" "SITTING" 23 -0.952293277205882 -0.938680776617647
"fBodyBodyGyroMag" "SITTING" 24 -0.977973720735294 -0.969105899117647
"fBodyBodyGyroMag" "SITTING" 25 -0.979350913692308 -0.970321897230769
"fBodyBodyGyroMag" "SITTING" 26 -0.97646387 -0.963650652307692
"fBodyBodyGyroMag" "SITTING" 27 -0.979482820857143 -0.970528266285714
"fBodyBodyGyroMag" "SITTING" 28 -0.960297525 -0.953534292638889
"fBodyBodyGyroMag" "SITTING" 29 -0.980269425833333 -0.971011373
"fBodyBodyGyroMag" "SITTING" 30 -0.973876282903226 -0.959513937258065
"fBodyBodyGyroMag" "STANDING" 1 -0.984617623396226 -0.978466072075472
"fBodyBodyGyroMag" "STANDING" 2 -0.961775904814815 -0.956788725740741
"fBodyBodyGyroMag" "STANDING" 3 -0.913682362622951 -0.883439718032787
"fBodyBodyGyroMag" "STANDING" 4 -0.914209165714286 -0.887194404285714
"fBodyBodyGyroMag" "STANDING" 5 -0.904543921607143 -0.868913993928571
"fBodyBodyGyroMag" "STANDING" 6 -0.926664297017544 -0.923108761578947
"fBodyBodyGyroMag" "STANDING" 7 -0.93870498490566 -0.919848139056604
"fBodyBodyGyroMag" "STANDING" 8 -0.964564224074074 -0.954119826296296
"fBodyBodyGyroMag" "STANDING" 9 -0.929769067777778 -0.910909659555556
"fBodyBodyGyroMag" "STANDING" 10 -0.937786743409091 -0.922961550454545
"fBodyBodyGyroMag" "STANDING" 11 -0.982576519787234 -0.977437710851064
"fBodyBodyGyroMag" "STANDING" 12 -0.902356765573771 -0.850033171967213
"fBodyBodyGyroMag" "STANDING" 13 -0.957488799473684 -0.946857485438596
"fBodyBodyGyroMag" "STANDING" 14 -0.944405563833333 -0.934815560833333
"fBodyBodyGyroMag" "STANDING" 15 -0.956733900188679 -0.928838303773585
"fBodyBodyGyroMag" "STANDING" 16 -0.975448632179487 -0.963574736025641
"fBodyBodyGyroMag" "STANDING" 17 -0.984291131538461 -0.977263418717949
"fBodyBodyGyroMag" "STANDING" 18 -0.972352593013699 -0.95911345739726
"fBodyBodyGyroMag" "STANDING" 19 -0.958578129589041 -0.936723548493151
"fBodyBodyGyroMag" "STANDING" 20 -0.879437674794521 -0.849127347123288
"fBodyBodyGyroMag" "STANDING" 21 -0.956723022359551 -0.947763172921348
"fBodyBodyGyroMag" "STANDING" 22 -0.932065270793651 -0.900222411269841
"fBodyBodyGyroMag" "STANDING" 23 -0.944583829705882 -0.924805421470588
"fBodyBodyGyroMag" "STANDING" 24 -0.963922314202899 -0.954407176956522
"fBodyBodyGyroMag" "STANDING" 25 -0.968972499594595 -0.961090396891892
"fBodyBodyGyroMag" "STANDING" 26 -0.972333108648649 -0.962967605810811
"fBodyBodyGyroMag" "STANDING" 27 -0.975525565625 -0.96540017025
"fBodyBodyGyroMag" "STANDING" 28 -0.909652436329114 -0.878459662025316
"fBodyBodyGyroMag" "STANDING" 29 -0.980879722923077 -0.975938728769231
"fBodyBodyGyroMag" "STANDING" 30 -0.917449417288136 -0.888872227966102
"fBodyBodyGyroMag" "LAYING" 1 -0.8621901854 -0.82431943968
"fBodyBodyGyroMag" "LAYING" 2 -0.972112972708333 -0.96109837875
"fBodyBodyGyroMag" "LAYING" 3 -0.96458672483871 -0.955441855806452
"fBodyBodyGyroMag" "LAYING" 4 -0.961556660185185 -0.947100325185185
"fBodyBodyGyroMag" "LAYING" 5 -0.968257068846154 -0.959263063269231
"fBodyBodyGyroMag" "LAYING" 6 -0.930153639473684 -0.928694890175439
"fBodyBodyGyroMag" "LAYING" 7 -0.941130719230769 -0.918892518653846
"fBodyBodyGyroMag" "LAYING" 8 -0.944528950555556 -0.93678697
"fBodyBodyGyroMag" "LAYING" 9 -0.9186053356 -0.9034005814
"fBodyBodyGyroMag" "LAYING" 10 -0.937692642586207 -0.933701315344828
"fBodyBodyGyroMag" "LAYING" 11 -0.967093356491228 -0.954849053508772
"fBodyBodyGyroMag" "LAYING" 12 -0.9454970225 -0.940373827666667
"fBodyBodyGyroMag" "LAYING" 13 -0.957681621290323 -0.946133432096774
"fBodyBodyGyroMag" "LAYING" 14 -0.930151731176471 -0.917760104901961
"fBodyBodyGyroMag" "LAYING" 15 -0.946812642361111 -0.923682244861111
"fBodyBodyGyroMag" "LAYING" 16 -0.970249638857143 -0.958975084
"fBodyBodyGyroMag" "LAYING" 17 -0.969014444788732 -0.96002383915493
"fBodyBodyGyroMag" "LAYING" 18 -0.984329092153846 -0.981468841692308
"fBodyBodyGyroMag" "LAYING" 19 -0.965624724457831 -0.957496024457831
"fBodyBodyGyroMag" "LAYING" 20 -0.969832241176471 -0.964205915441177
"fBodyBodyGyroMag" "LAYING" 21 -0.962349012888889 -0.949736575111111
"fBodyBodyGyroMag" "LAYING" 22 -0.946055840972222 -0.923552358194444
"fBodyBodyGyroMag" "LAYING" 23 -0.966239347916667 -0.959025538194444
"fBodyBodyGyroMag" "LAYING" 24 -0.964001383472222 -0.961369084583333
"fBodyBodyGyroMag" "LAYING" 25 -0.910126993561644 -0.850661340684931
"fBodyBodyGyroMag" "LAYING" 26 -0.974305179605263 -0.96613921868421
"fBodyBodyGyroMag" "LAYING" 27 -0.979890667972973 -0.971806236756757
"fBodyBodyGyroMag" "LAYING" 28 -0.944218369375 -0.931675004125
"fBodyBodyGyroMag" "LAYING" 29 -0.98400134173913 -0.976679046231884
"fBodyBodyGyroMag" "LAYING" 30 -0.962001199 -0.952644449285714
"tBodyAccJerkMag" "WALKING" 1 -0.141428809031579 -0.0744717500625263
"tBodyAccJerkMag" "WALKING" 2 -0.281424153881356 -0.164150985127119
"tBodyAccJerkMag" "WALKING" 3 -0.280009317413793 -0.139916355325862
"tBodyAccJerkMag" "WALKING" 4 -0.366700879833333 -0.316918956
"tBodyAccJerkMag" "WALKING" 5 -0.288333024071429 -0.282242276785714
"tBodyAccJerkMag" "WALKING" 6 -0.195117026052632 -0.0706029648421053
"tBodyAccJerkMag" "WALKING" 7 -0.192948900438596 -0.027557329277193
"tBodyAccJerkMag" "WALKING" 8 -0.0668322430433333 -0.184571053979167
"tBodyAccJerkMag" "WALKING" 9 -0.203733615519231 -0.317113487115385
"tBodyAccJerkMag" "WALKING" 10 -0.132624992298283 0.037608338009434
"tBodyAccJerkMag" "WALKING" 11 -0.402333202033898 -0.403141284745763
"tBodyAccJerkMag" "WALKING" 12 -0.144064922688 -0.02028505044
"tBodyAccJerkMag" "WALKING" 13 -0.133205034736842 -0.131788528797719
"tBodyAccJerkMag" "WALKING" 14 -0.377293155084746 -0.439746918474576
"tBodyAccJerkMag" "WALKING" 15 -0.320129322962963 -0.310071425166667
"tBodyAccJerkMag" "WALKING" 16 -0.363144483529412 -0.403386563921569
"tBodyAccJerkMag" "WALKING" 17 -0.301093269180328 -0.275672786229508
"tBodyAccJerkMag" "WALKING" 18 -0.379269262142857 -0.42541866125
"tBodyAccJerkMag" "WALKING" 19 0.109450990201923 0.0356558788076923
"tBodyAccJerkMag" "WALKING" 20 -0.0429359302764706 0.0210765716843137
"tBodyAccJerkMag" "WALKING" 21 -0.148138991523077 -0.0838487968942308
"tBodyAccJerkMag" "WALKING" 22 0.02291996735 0.111532924945652
"tBodyAccJerkMag" "WALKING" 23 -0.0670819655881356 -0.0268194363050847
"tBodyAccJerkMag" "WALKING" 24 -0.399722201034483 -0.409824562586207
"tBodyAccJerkMag" "WALKING" 25 -0.538291424594595 -0.542870062567568
"tBodyAccJerkMag" "WALKING" 26 -0.290758024915254 -0.279350754237288
"tBodyAccJerkMag" "WALKING" 27 -0.230500549298246 -0.266138940350877
"tBodyAccJerkMag" "WALKING" 28 -0.299223359444444 -0.390449724259259
"tBodyAccJerkMag" "WALKING" 29 -0.240231677415094 -0.133036273622642
"tBodyAccJerkMag" "WALKING" 30 -0.352111713846154 -0.353751020923077
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 1 -0.466503446226415 -0.478991622075472
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 2 -0.321268911041667 -0.21738939458125
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 3 -0.436901159491525 -0.439020591694915
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 4 -0.400922254807692 -0.437261477884615
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 5 -0.247403476914894 -0.310186545957447
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 6 -0.207379799254902 -0.169970363039216
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 7 -0.458695232352941 -0.471265710980392
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 8 -0.141494613465854 -0.228296364146341
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 9 -0.440667540204082 -0.445485397959184
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 10 -0.262038042446809 -0.226010197889362
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 11 -0.509587701296296 -0.490485807222222
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 12 -0.432469300961538 -0.329827968269231
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 13 -0.456190454 -0.451225931090909
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 14 -0.28366383592037 -0.337086266574074
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 15 -0.316050382083333 -0.313363553125
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 16 -0.48321905 -0.493067129607843
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 17 -0.357233897916667 -0.390912450416667
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 18 -0.601463948275862 -0.579330320344828
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 19 -0.114189605875 -0.284060693125
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 20 -0.255611242098039 -0.239444370019608
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 21 -0.355047693617021 -0.404183875893617
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 22 -0.0957840344357143 -0.0876501605595238
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 23 -0.311143885098039 -0.362708849411765
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 24 -0.488487620508475 -0.441068689830508
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 25 -0.679160843538462 -0.674513059846154
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 26 -0.404463896363636 -0.334531344727273
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 27 -0.479067422156863 -0.464610567058824
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 28 -0.388086248235294 -0.325362338235294
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 29 -0.344324833061224 -0.254485176020408
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 30 -0.596600099538461 -0.561837706461538
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 1 -0.0894474807979592 -0.0257877197081633
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 2 0.00565516335106383 0.22961718512766
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 3 -0.205239246653061 -0.0926324494530612
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 4 -0.228851413747333 -0.216858921977778
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 5 -0.0637528559361702 -0.0292570509829787
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 6 0.10384507225 0.209502174375
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 7 -0.170319619372979 0.0901836280510638
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 8 0.262628490268421 0.2534082561
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 9 -0.16237608927619 0.039907818552381
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 10 0.0507010228431579 0.110877231263158
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 11 -0.198206139934783 -0.127017223413043
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 12 -0.107091019565217 0.0655781271934783
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 13 -0.127926051502128 -0.0433959844
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 14 0.0353601375466667 0.194708838913556
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 15 -0.0372666071540476 0.159631710516667
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 16 -0.165908810808511 -0.0783498875595745
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 17 -0.221631694184783 -0.206576683876087
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 18 -0.466516044 -0.3825173332
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 19 0.434490400974359 0.450612065720513
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 20 -0.0612699838466667 0.0467185842571111
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 21 -0.0802241799933333 0.0952339404955556
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 22 -0.0179784626888889 -0.0337640982530556
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 23 0.112982475627778 0.292087200087037
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 24 -0.263106944836364 -0.143501970018182
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 25 -0.50048333137931 -0.482976929827586
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 26 -0.1488562664 -0.111303956316
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 27 -0.115421210625 -0.0386367422818182
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 28 -0.0707560279130435 -0.0418872609934783
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 29 -0.138637624454167 -0.0307693372041667
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 30 -0.293738801622581 -0.125283184512903
"tBodyAccJerkMag" "SITTING" 1 -0.987364195531915 -0.984120024042553
"tBodyAccJerkMag" "SITTING" 2 -0.986774713043478 -0.984475868043478
"tBodyAccJerkMag" "SITTING" 3 -0.969080752884615 -0.966550084230769
"tBodyAccJerkMag" "SITTING" 4 -0.9701322836 -0.9625491104
"tBodyAccJerkMag" "SITTING" 5 -0.969320155681818 -0.965757731590909
"tBodyAccJerkMag" "SITTING" 6 -0.962733502 -0.948181827818182
"tBodyAccJerkMag" "SITTING" 7 -0.976559676458333 -0.970243274166667
"tBodyAccJerkMag" "SITTING" 8 -0.986061512173913 -0.980667377391304
"tBodyAccJerkMag" "SITTING" 9 -0.964383757 -0.9517802432
"tBodyAccJerkMag" "SITTING" 10 -0.988054237592593 -0.985209856296296
"tBodyAccJerkMag" "SITTING" 11 -0.97935563509434 -0.974511726792453
"tBodyAccJerkMag" "SITTING" 12 -0.974734489803922 -0.972745892745098
"tBodyAccJerkMag" "SITTING" 13 -0.989497838979592 -0.988813098163265
"tBodyAccJerkMag" "SITTING" 14 -0.976521006111111 -0.973343388888889
"tBodyAccJerkMag" "SITTING" 15 -0.986107839152542 -0.984639018474576
"tBodyAccJerkMag" "SITTING" 16 -0.987472699130435 -0.983615334057971
"tBodyAccJerkMag" "SITTING" 17 -0.99281471515625 -0.99144649921875
"tBodyAccJerkMag" "SITTING" 18 -0.989869574561404 -0.991159350526316
"tBodyAccJerkMag" "SITTING" 19 -0.986423976027397 -0.984205184931507
"tBodyAccJerkMag" "SITTING" 20 -0.978774578333333 -0.972537871515151
"tBodyAccJerkMag" "SITTING" 21 -0.985947225176471 -0.986520865058824
"tBodyAccJerkMag" "SITTING" 22 -0.979303714032258 -0.968576776774194
"tBodyAccJerkMag" "SITTING" 23 -0.982375503382353 -0.973668776323529
"tBodyAccJerkMag" "SITTING" 24 -0.985555822352941 -0.985418456176471
"tBodyAccJerkMag" "SITTING" 25 -0.989545142461538 -0.988311804923077
"tBodyAccJerkMag" "SITTING" 26 -0.990898435769231 -0.989986111666667
"tBodyAccJerkMag" "SITTING" 27 -0.989467178285714 -0.989200539571429
"tBodyAccJerkMag" "SITTING" 28 -0.973274366805556 -0.970301646111111
"tBodyAccJerkMag" "SITTING" 29 -0.990719807666667 -0.990531729333333
"tBodyAccJerkMag" "SITTING" 30 -0.987799055645161 -0.98605764
"tBodyAccJerkMag" "STANDING" 1 -0.992367790566038 -0.993096209433962
"tBodyAccJerkMag" "STANDING" 2 -0.980489077407407 -0.976675280185185
"tBodyAccJerkMag" "STANDING" 3 -0.959303840327869 -0.948770043278689
"tBodyAccJerkMag" "STANDING" 4 -0.963370738392857 -0.958159482142857
"tBodyAccJerkMag" "STANDING" 5 -0.956863566071429 -0.942962047678571
"tBodyAccJerkMag" "STANDING" 6 -0.967102436140351 -0.956099145964912
"tBodyAccJerkMag" "STANDING" 7 -0.973381306226415 -0.968566356037736
"tBodyAccJerkMag" "STANDING" 8 -0.984920797777778 -0.979932239074074
"tBodyAccJerkMag" "STANDING" 9 -0.969524578888889 -0.963764177777778
"tBodyAccJerkMag" "STANDING" 10 -0.965163818409091 -0.952058214545455
"tBodyAccJerkMag" "STANDING" 11 -0.989242377234043 -0.988853960638298
"tBodyAccJerkMag" "STANDING" 12 -0.968790683278689 -0.962678857213115
"tBodyAccJerkMag" "STANDING" 13 -0.98680002754386 -0.981865616666667
"tBodyAccJerkMag" "STANDING" 14 -0.972965788166667 -0.970437182833333
"tBodyAccJerkMag" "STANDING" 15 -0.981495125660377 -0.979994800566038
"tBodyAccJerkMag" "STANDING" 16 -0.989205231794872 -0.986761550641026
"tBodyAccJerkMag" "STANDING" 17 -0.991742753589744 -0.990363248205128
"tBodyAccJerkMag" "STANDING" 18 -0.98596529369863 -0.986015285890411
"tBodyAccJerkMag" "STANDING" 19 -0.983068923561644 -0.979640838082192
"tBodyAccJerkMag" "STANDING" 20 -0.956624899041096 -0.938454372328767
"tBodyAccJerkMag" "STANDING" 21 -0.974765161910112 -0.97160651494382
"tBodyAccJerkMag" "STANDING" 22 -0.975876006507936 -0.958825095396825
"tBodyAccJerkMag" "STANDING" 23 -0.978671485441176 -0.974811528235294
"tBodyAccJerkMag" "STANDING" 24 -0.977620953913043 -0.973108343043478
"tBodyAccJerkMag" "STANDING" 25 -0.984647071216216 -0.982637080945946
"tBodyAccJerkMag" "STANDING" 26 -0.986985213648649 -0.982626252972973
"tBodyAccJerkMag" "STANDING" 27 -0.985347620125 -0.98415908975
"tBodyAccJerkMag" "STANDING" 28 -0.959551987468354 -0.954068391518987
"tBodyAccJerkMag" "STANDING" 29 -0.990785419538462 -0.990495689538462
"tBodyAccJerkMag" "STANDING" 30 -0.971225190169491 -0.950762271186441
"tBodyAccJerkMag" "LAYING" 1 -0.9543962646 -0.9282456284
"tBodyAccJerkMag" "LAYING" 2 -0.987741696041667 -0.98551807625
"tBodyAccJerkMag" "LAYING" 3 -0.979484593387097 -0.976121297903226
"tBodyAccJerkMag" "LAYING" 4 -0.970095771666667 -0.960786430740741
"tBodyAccJerkMag" "LAYING" 5 -0.980141253846154 -0.977477145384615
"tBodyAccJerkMag" "LAYING" 6 -0.954750504912281 -0.950341934385965
"tBodyAccJerkMag" "LAYING" 7 -0.980127239615385 -0.967310932307692
"tBodyAccJerkMag" "LAYING" 8 -0.97314748962963 -0.962954517222222
"tBodyAccJerkMag" "LAYING" 9 -0.9633745492 -0.9550268052
"tBodyAccJerkMag" "LAYING" 10 -0.976234435172414 -0.967556980689655
"tBodyAccJerkMag" "LAYING" 11 -0.983330628421053 -0.976504858596491
"tBodyAccJerkMag" "LAYING" 12 -0.969843834166667 -0.962580915166667
"tBodyAccJerkMag" "LAYING" 13 -0.985467853870968 -0.980066243387097
"tBodyAccJerkMag" "LAYING" 14 -0.972576392941176 -0.966450909019608
"tBodyAccJerkMag" "LAYING" 15 -0.979890228194444 -0.973644462777778
"tBodyAccJerkMag" "LAYING" 16 -0.988349656571429 -0.987891003571429
"tBodyAccJerkMag" "LAYING" 17 -0.981607627887324 -0.980126745352113
"tBodyAccJerkMag" "LAYING" 18 -0.98832154 -0.989526277538462
"tBodyAccJerkMag" "LAYING" 19 -0.98478434 -0.980668287831325
"tBodyAccJerkMag" "LAYING" 20 -0.984670073823529 -0.980161687058824
"tBodyAccJerkMag" "LAYING" 21 -0.982800330555556 -0.978552618777778
"tBodyAccJerkMag" "LAYING" 22 -0.971169779305556 -0.959849821805556
"tBodyAccJerkMag" "LAYING" 23 -0.987010197361111 -0.986685651527778
"tBodyAccJerkMag" "LAYING" 24 -0.985529270555556 -0.983605927361111
"tBodyAccJerkMag" "LAYING" 25 -0.962161355890411 -0.961931605342466
"tBodyAccJerkMag" "LAYING" 26 -0.989970604210526 -0.989101949473684
"tBodyAccJerkMag" "LAYING" 27 -0.988372773648649 -0.988586771351351
"tBodyAccJerkMag" "LAYING" 28 -0.978455341875 -0.973312647875
"tBodyAccJerkMag" "LAYING" 29 -0.992725367826087 -0.994646916811594
"tBodyAccJerkMag" "LAYING" 30 -0.97923282 -0.969642290285714
"tBodyAccMag" "WALKING" 1 -0.136971176556842 -0.219688645631579
"tBodyAccMag" "WALKING" 2 -0.290407593728814 -0.422544169322034
"tBodyAccMag" "WALKING" 3 -0.254690333275862 -0.328428936551724
"tBodyAccMag" "WALKING" 4 -0.312050574166667 -0.527679103166667
"tBodyAccMag" "WALKING" 5 -0.158338674394643 -0.377178733392857
"tBodyAccMag" "WALKING" 6 -0.166840713631579 -0.266734167368421
"tBodyAccMag" "WALKING" 7 -0.0978090439438596 -0.198554708385965
"tBodyAccMag" "WALKING" 8 0.0516786278104167 -0.1804072826
"tBodyAccMag" "WALKING" 9 -0.0980840496143461 -0.37942877
"tBodyAccMag" "WALKING" 10 -0.127400912069811 -0.185602396067925
"tBodyAccMag" "WALKING" 11 -0.288323472033898 -0.487735915084746
"tBodyAccMag" "WALKING" 12 -0.102204550448 -0.23697286882
"tBodyAccMag" "WALKING" 13 -0.135643867842105 -0.292546377017544
"tBodyAccMag" "WALKING" 14 -0.144404671779661 -0.36380562779661
"tBodyAccMag" "WALKING" 15 -0.186514650759259 -0.323878324074074
"tBodyAccMag" "WALKING" 16 -0.258766694117647 -0.47180926745098
"tBodyAccMag" "WALKING" 17 -0.151151487704918 -0.461837866885246
"tBodyAccMag" "WALKING" 18 -0.287908078035714 -0.460346465357143
"tBodyAccMag" "WALKING" 19 0.0648173438653846 -0.0993927171359615
"tBodyAccMag" "WALKING" 20 0.039402280578902 -0.156930391921569
"tBodyAccMag" "WALKING" 21 -0.123455661519231 -0.299709752173077
"tBodyAccMag" "WALKING" 22 0.0722419121669565 -0.161591787478261
"tBodyAccMag" "WALKING" 23 -0.0988770198220339 -0.209989354570847
"tBodyAccMag" "WALKING" 24 -0.299983613965517 -0.48106401862069
"tBodyAccMag" "WALKING" 25 -0.40528943 -0.565601466081081
"tBodyAccMag" "WALKING" 26 -0.223399171830508 -0.421848313898305
"tBodyAccMag" "WALKING" 27 -0.238853875263158 -0.407355787017544
"tBodyAccMag" "WALKING" 28 -0.1806660203 -0.39269402
"tBodyAccMag" "WALKING" 29 -0.0955213393716981 -0.262695063584906
"tBodyAccMag" "WALKING" 30 -0.195140032969231 -0.359873411538462
"tBodyAccMag" "WALKING_UPSTAIRS" 1 -0.129927630735849 -0.324970929245283
"tBodyAccMag" "WALKING_UPSTAIRS" 2 -0.107322679520833 -0.205977045295833
"tBodyAccMag" "WALKING_UPSTAIRS" 3 -0.184014895 -0.333597432542373
"tBodyAccMag" "WALKING_UPSTAIRS" 4 -0.153703935357692 -0.212012300480769
"tBodyAccMag" "WALKING_UPSTAIRS" 5 0.0435562021989362 -0.136736383765957
"tBodyAccMag" "WALKING_UPSTAIRS" 6 0.0177790974433333 -0.0791508842176471
"tBodyAccMag" "WALKING_UPSTAIRS" 7 -0.198074437978431 -0.33474460745098
"tBodyAccMag" "WALKING_UPSTAIRS" 8 0.121026629195122 -0.227200254219512
"tBodyAccMag" "WALKING_UPSTAIRS" 9 -0.260727581428571 -0.400222037142857
"tBodyAccMag" "WALKING_UPSTAIRS" 10 -0.0266623294757447 -0.211537480214383
"tBodyAccMag" "WALKING_UPSTAIRS" 11 -0.132594623759259 -0.289592148148148
"tBodyAccMag" "WALKING_UPSTAIRS" 12 -0.229183927115385 -0.285844036153846
"tBodyAccMag" "WALKING_UPSTAIRS" 13 -0.10115350174 -0.326339622181818
"tBodyAccMag" "WALKING_UPSTAIRS" 14 0.140108204051852 -0.0197686685018519
"tBodyAccMag" "WALKING_UPSTAIRS" 15 -0.000971394711666667 -0.136552217494583
"tBodyAccMag" "WALKING_UPSTAIRS" 16 -0.233990331568627 -0.334795080196078
"tBodyAccMag" "WALKING_UPSTAIRS" 17 -0.0128062276916667 -0.1028777303875
"tBodyAccMag" "WALKING_UPSTAIRS" 18 -0.279146312758621 -0.37184157
"tBodyAccMag" "WALKING_UPSTAIRS" 19 0.01738119347275 -0.177666828025
"tBodyAccMag" "WALKING_UPSTAIRS" 20 0.00872502461176471 -0.198269718823529
"tBodyAccMag" "WALKING_UPSTAIRS" 21 -0.0810453188106383 -0.278474283829787
"tBodyAccMag" "WALKING_UPSTAIRS" 22 0.210282608333333 -0.158757474833333
"tBodyAccMag" "WALKING_UPSTAIRS" 23 -0.0117536873784314 -0.271893714117647
